timestamp,action,qty,price,pnl
1772078160,entry,1,15.500000,-0.100000
1772078340,stop_loss,-1,10.500000,-5.100000
1772081880,entry,-1,20.500000,-0.100000
1772082120,stop_loss,1,25.500000,-5.100000
1772118420,entry,-1,8.500000,-0.100000
1772118540,exit,1,10.500000,-2.100000
1772170620,entry,-1,13.500000,-0.100000
1772174460,exit,1,14.500000,-1.100000
1772197440,entry,-1,34.500000,-0.100000
1772197680,exit,1,35.500000,-1.100000
1772200860,entry,-1,59.500000,-0.100000
1772200860,exit,1,61.500000,-2.100000
1772204640,entry,1,53.500000,-0.100000
1772205420,stop_loss,-1,20.500000,-33.100000
1772217060,entry,1,47.500000,-0.100000
1772217300,stop_loss,-1,26.500000,-21.100000
1772236200,entry,1,1.500000,-0.100000
1772237760,exit,-1,61.500000,59.900000
1772290920,entry,1,72.500000,-0.100000
1772291100,exit,-1,70.500000,-2.100000
1772436300,entry,1,37.500000,-0.100000
1772439000,exit,-1,35.500000,-2.100000
1772463720,entry,1,56.500000,-0.100000
1772464080,stop_loss,-1,13.500000,-43.100000
1772514180,entry,-1,20.500000,-0.100000
1772520420,stop_loss,1,26.500000,-6.100000
1772538000,entry,-1,41.500000,-0.100000
1772538240,exit,1,40.500000,0.900000
1772541240,entry,-1,43.500000,-0.100000
1772542740,exit,1,44.500000,-1.100000
1772550060,entry,1,49.500000,-0.100000
1772550060,exit,-1,47.500000,-2.100000
1772550240,entry,1,51.500000,-0.100000
1772550240,exit,-1,49.500000,-2.100000
1772550300,entry,1,51.500000,-0.100000
1772550300,exit,-1,49.500000,-2.100000
1772550360,entry,1,52.500000,-0.100000
1772550660,stop_loss,-1,19.500000,-33.100000
